image,country,state,city,title,start_rating,start_reviews,address,neighborhood,phone,website,start_price,hublyz_reviews,hublyz_ratings,hublyz_price,Mon,Tue,Wed,Thu,Fri,Sat,Sun
default,The Netherlands,,Amsterdam,Shisha Lounge Soukara,0.5,21,Hudsonstraat 140 1057 ST  Amsterdam The Netherlands,"West, Hoofdweg en omgeving, De Baarsjes",,,??,,,,,,,,,,
default,The Netherlands,,Amsterdam,Nomads,3,21,Rozengracht 133 I 1016 LV  Amsterdam The Netherlands,"Centrum, Jordaan",+31 20 3446405,http://www.nomads.nl,????,,,,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-3:00 am,6:00 pm-3:00 am,6:00 pm-1:00 am
default,The Netherlands,,Amsterdam,Greenlight District,3.5,1,Prins Hendrikkade 48 1012 AC  Amsterdam The Netherlands,"Centrum, De Wallen",+31 622 453992,,,,,,,,,,,,
default,The Netherlands,,Amsterdam,Shisha Lounge 555,0,21,"Van Woustraat 149 Amsterdam , Noord-Holland The Netherlands","Zuid, De Pijp",,,,,,,,,,,,,
default,The Netherlands,,Amsterdam,WaterpijpcafÇ Shisha Palace,0.5,10,Van Woustraat 2-HS 1073 LL  Amsterdam The Netherlands,"Zuid, De Pijp",+31 20 7793502,,,,,,,,,,,,
default,The Netherlands,,Amsterdam,Wonder Bar,3.5,10,Nieuwendijk 3 1012 LZ  Amsterdam The Netherlands,Centrum,+31 622 453992,,???,,,,,,,,,,
default,The Netherlands,,Amsterdam,Coffeeshop Siberie,4,8,Brouwersgracht 11-4 1015 GA  Amsterdam The Netherlands,"Centrum, Haarlemmerbuurt",+31 20 6235909,http://www.siberie.net,??,,,,,,,,,,
default,United States Of America,OH,Cleveland,Lush Hookah Lounge,1.5,3,"6310 Brookpark Rd Cleveland , OH  44129",,(216) 659-1756,,$$,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am
default,United States Of America,OH,Cleveland,Cleopatra?s Hookah Cafe,5,1,"11504 Lorain Ave Cleveland , OH  44111",Cudell,(216) 394-5232,,$$$,,,,,,,,,,
default,United States Of America,OH,Cleveland,The Lounge Hookah Bar,0.5,25,"3654 W 117th St Cleveland , OH  44111",Jefferson,,,,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-3:00 am,6:00 pm-4:00 am,6:00 pm-4:00 am,6:00 pm-3:00 am
default,United States Of America,OH,Cleveland,Al Manar Hookah,3.5,1,"3279 W 117th St Cleveland , OH  44111",Cudell,(216) 941-1900,,,,,,,,,,,,
default,United States Of America,OH,Cleveland,Hookah House,4,1,"13351 Lorain Ave Cleveland , OH  44111",Jefferson,(216) 251-1923,,$$$,,,,,,,,,,
default,United States Of America,OH,Cleveland,Rumor Bar & Lounge,1.5,9,"1266 W 6th St Cleveland , OH  44113",Warehouse District,(866) 950-1919,,$$$$,,,,Closed,Closed,Closed,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am
default,United States Of America,OH,Cleveland,Blue Fig Hookah Cafe,2.5,9,"11621 Euclid Ave Cleveland , OH  44106",,(216) 229-4747,http://www.bluefighookah.com/,$$$,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-4:00 am,6:00 pm-4:00 am,6:00 pm-2:00 am
default,United States Of America,OH,Cleveland,Pasha Cafe,4,9,"2912 Euclid Ave Cleveland , OH  44115",Quadrangle,(216) 298-9119,,$$$,,,,10:00 am-12:00 am,10:00 am-12:00 am,10:00 am-12:00 am,10:00 am-12:00 am,10:00 am-2:00 am,12:00 pm-12:00 am,5:00 pm-12:00 am
default,United States Of America,MN,Minneapolis,Maxwell?s Cafe & Grill,2,3,"801 4th St SE Minneapolis , MN  55414",Northeast,(612) 331-4585,,$$,,,,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-3:00 am,10:00 am-3:00 am,10:00 am-3:00 am,10:00 am-1:00 am
default,United States Of America,MN,Minneapolis,Hookah-Time,0.5,5,"8924 Aldrich Ave S Bloomington , MN  55420",,(651) 329-2124,http://www.hookah-time.com,,,,,6:00 pm-11:00 pm,6:00 pm-11:00 pm,6:00 pm-11:00 pm,6:00 pm-11:00 pm,5:00 pm-12:00 am,5:00 pm-12:00 am,6:00 pm-11:00 pm
default,France,,Lyon,L?Air du Temps,5.5,1,146 rue Francis de PressensÇ 69100  Villeurbanne France,Gratte-Ciel,+33 4 78 68 06 58,,,,,,,,,,,,
default,France,,Lyon,Chichkhane,4.5,4,3 rue des Teinturiers 69100  Villeurbanne France,Charpennes,+33 4 72 83 77 86,http://chichkhane.com/,????,,,,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-2:30 am,2:00 pm-2:30 am,2:00 pm-1:00 am
default,France,,Lyon,VIP,0.5,0,26 rue de la RÇpublique 69600  Oullins France,,,,,,,,,,,,,,
default,France,,Lyon,Chichkhan,0,0,35 rue Bechevelin 69007  Lyon France,"La Guillotiäre, 7äme arrondissement",+33 6 29 50 21 34,,,,,,,,,,,,
default,France,,Lyon,Le melting lounge,0.5,8,19 Rue du Sergent Blandan 69001  Lyon France,"Pentes de la Croix-Rousse, 1er arrondissement",+33 4 78 69 32 62,,,,,,,,,,,,
default,France,,Lyon,Rednight,-0.5,1,25 rue Sully 69006  Lyon France,"Foch, 6äme arrondissement",+33 6 26 50 70 07,,,,,,,,,,,,
default,France,,Lyon,Le Jasmin,4.5,1,26 rue FrÇdÇrique Mistral 69100  Lyon France,"Charpennes, 6äme arrondissement",+33 4 26 01 74 92,,,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-3:00 am,3:00 pm-3:00 am,4:00 pm-1:00 am
default,France,,Lyon,Mix Tea,4,2,24 Rue Joseph-Serlin 69001  Lyon France,"Presqu'Ile, Terreaux, 1er arrondissement",+33 4 78 30 64 35,,,,,,,,,,,,
default,France,,Lyon,La Suite,-0.5,39,10 Rue Terme 69001  Lyon France,"Pentes de la Croix-Rousse, 1er arrondissement",+33 9 53 33 54 40,,,,,,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,4:00 pm-1:00 am
default,France,,Lyon,Le KarrÇ,-0.5,0,7 rue du Jardin des Plantes 69001  Lyon France,"Pentes de la Croix-Rousse, 1er arrondissement",+33 6 46 18 94 94,,,,,,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am
default,France,,Lyon,La MÇdina,-0.5,39,34 rue Raulin 69007  Lyon France,"Jean MacÇ, 7äme arrondissement",,,,,,,,,,,,,
default,France,,Lyon,L?Oasis,0.5,4,14 rue de la madeleine 69007  Lyon France,7äme arrondissement,,,,,,,4:30 pm-1:00 am,4:30 pm-1:00 am,4:30 pm-1:00 am,4:30 pm-1:00 am,4:30 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am
default,France,,Lyon,"Le Nyl Salon de ThÇ, Chicha",4,3,226 ave Felix Faure 69003  Lyon France,3äme arrondissement,+33 6 27 45 60 16,,,,,,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,5:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am
default,France,,Lyon,Papaye CafÇ,0,39,24 rue Joseph Serlin 69001  Lyon France,"Presqu'Ile, Terreaux, 1er arrondissement",+33 6 31 60 42 19,,??,,,,4:30 pm-1:00 am,4:30 pm-1:00 am,4:30 pm-1:00 am,4:30 pm-1:00 am,4:30 pm-3:00 am,4:30 pm-3:00 am,4:30 pm-1:00 am
default,France,,Lyon,Chicha Yasmin,3,1,15 Rue SÇbastien Gryphe 69007  Lyon France,"La Guillotiäre, Saxe-Gambetta, 7äme arrondissement",+33 4 37 65 03 65,,,,,,,,,,,,
default,France,,Lyon,Le Gold,3.5,1,10 ave Leclerc 69007 69007  Lyon France,"Jean MacÇ, Berges du Rhìne, 7äme arrondissement",+33 6 59 89 61 99,,,,,,,,,,,,
default,France,,Lyon,Cristal Lounge,2,4,3 rue Jangot 69007  Lyon France,"La Guillotiäre, 7äme arrondissement",+33 9 53 12 74 07,,,,,,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am
default,France,,Lyon,L?OrienthÇ,4,39,3 rue des Capucins 69001  Lyon France,"Pentes de la Croix-Rousse, 1er arrondissement",+33 6 75 40 15 77,,???,,,,3:30 pm-1:00 am,3:30 pm-1:00 am,3:30 pm-1:00 am,3:30 pm-1:00 am,3:30 pm-1:00 am,3:30 pm-1:00 am,3:30 pm-1:00 am
default,France,,Lyon,Sud Tendance,3.5,8,23 rue du Sergent Blandan 69001  Lyon France,"Pentes de la Croix-Rousse, 1er arrondissement",+33 4 78 28 38 51,,,,,,,,,,,,
default,France,,Lyon,Chicha Menzel,4.5,5,2 place du Gouvernement rue St Jean 69005  Lyon France,"Vieux-Lyon, Saint-Jean, 5äme arrondissement",+33 6 62 19 22 30,,??,,,,2:00 pm-6:00 pm,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,2:00 pm-11:45 pm
default,United States Of America,PA,Pittsburgh,Heavenly Hookah Lounge,3,2,"4615 Liberty Ave Pittsburgh , PA  15224",Bloomfield,(412) 918-1710,,$$$,,,,,,,,,,
default,United States Of America,PA,Pittsburgh,Southside Hookah Lounge,4.5,6,"57 S 10th St Pittsburgh , PA  15203",South Side,(412) 381-2862,http://www.hookahloungepittsburgh.com,$$,,,,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-3:00 am,6:00 pm-4:00 am,7:00 pm-4:00 am,Closed
default,United States Of America,PA,Pittsburgh,The Loft Hookah Cafe & Vape Shop,4.5,2,"738 Bellefonte St Pittsburgh , PA  15232",Shadyside,(412) 586-5293,,$$$,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-1:00 am
default,United States Of America,PA,Pittsburgh,Drift Hookah Lounge,4,7,"2236 Murray Ave 1st Fl Pittsburgh , PA  15217",Squirrel Hill,(412) 251-5945,,$$$,,,,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,Closed
default,United States Of America,PA,Pittsburgh,Perspolis Hookah Lounge,4.5,12,"304 N Craig St Pittsburgh , PA  15213",Oakland,(703) 371-3536,http://perspolishookah.com,$$,,,,5:30 pm-2:00 am,5:30 pm-2:00 am,5:30 pm-2:00 am,5:30 pm-4:00 am,5:30 pm-4:00 am,5:30 pm-4:00 am,5:30 pm-11:00 pm
default,United States Of America,PA,Pittsburgh,Dijlah Restaurant,3.5,38,"4130 Butler St Pittsburgh , PA  15201",Lawrenceville,(412) 742-4998,,$$$,,,,Closed,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-1:00 am,11:00 am-1:00 am,11:00 am-9:00 pm
default,United States Of America,PA,Pittsburgh,Sphinx Cafe,3.5,41,"401 Atwood St Pittsburgh , PA  15213",Oakland,(412) 621-1153,http://sphinx-cafe.com/,$$$,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-1:00 am
default,United States Of America,PA,Pittsburgh,Hookah Bookah Cafe,2.5,24,"2506 E Carson St Pittsburgh , PA  15203",South Side,(888) 381-8803,http://www.hookahbookah.com,$$$,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-1:00 am
default,United States Of America,PA,Pittsburgh,Mint Hookah Bar & Lounge,3,8,"416 Semple St Pittsburgh , PA  15213",Oakland,(412) 681-4040,http://www.mintpgh.com,$$$,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-2:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-1:00 am
default,United States Of America,CA,Studio City,The Perfect Fit,-0.5,34,"7900 Woodley Ave Los Angeles , CA  91406",Van Nuys,(818) 782-6320,,,,,,,,,,,,
default,United States Of America,CA,Studio City,JYNX Hookah Service,4.5,1,"San Fernando Valley , CA  91405",Van Nuys,(213) 399-5204,,,,,,,,,,,,
default,United States Of America,CA,Studio City,Ulus Hookah Lounge,1,1,"14826 Wyandotte St. Van Nuys , CA  91405",Valley Glen,,,,,,,,,,,,,
default,United States Of America,CA,Studio City,Lux Cafe,4.5,34,"7139 Sepulveda Blvd Van Nuys , CA  91405",Van Nuys,(818) 902-0210,http://www.theluxcafe.com/,$$,,,,8:00 pm-12:00 am,8:00 pm-12:00 am,8:00 pm-12:00 am,8:00 pm-12:00 am,8:00 pm-2:00 am,8:00 pm-2:00 am,8:00 pm-12:00 am
default,United States Of America,CA,Studio City,Fast Stop Smoke Shop,5,4,"14114 Sherman Way Van Nuys , CA  91405",Van Nuys,(818) 849-5644,,,,,,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,9:00 am-6:00 pm
default,United States Of America,CA,Studio City,B B Saara,4.5,15,"16101 Ventura Blvd Los Angeles , CA  91436",Encino,(818) 905-8004,,$$,,,,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-4:00 am,6:00 pm-4:00 am,6:00 pm-1:00 am
default,United States Of America,CA,Studio City,Vibe Cafe,4.5,536,"14919 Ventura Blvd Sherman Oaks , CA  91403",Sherman Oaks,(818) 501-2700,http://www.vibecafeshermanoaks.com,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,United States Of America,MA,Brookline,Kasbah,3.5,50,"59 Putnam St Winthrop , MA  02152",Winthrop,(617) 539-4484,http://www.kasbahrestaurant.com/,$$$,,,,Closed,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am
default,United States Of America,MA,Brookline,3JHookah,0,79,"373 Blue Hill Ave Boston , MA  02121",,(617) 487-1938,,$$,,,,,,,,,,
default,United States Of America,CA,Torrance,Avatar Hookah,5,103,"5199 E Pacific Coast Hwy Ste 100C Long Beach , CA  90804",,(562) 494-3333,,$$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,United States Of America,CA,Torrance,Blu Hookah Bar & Lounge,4,3,"601 S Palos Verdes St San Pedro , CA  90731",San Pedro,(310) 521-8080,,,,,,Closed,Closed,Closed,Closed,7:00 pm-1:00 am,7:00 pm-1:00 am,Closed
default,United States Of America,CA,Torrance,Xscape,4.5,60,"674 Redondo Ave Long Beach , CA  90814",,(562) 433-2327,,$$,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,United States Of America,CA,Torrance,Hookah Hub,5,82,"8323 Firestone Blvd Downey , CA  90241",,(562) 923-3000,,$$$,,,,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-1:00 am,6:00 pm-4:00 am,6:00 pm-4:00 am,6:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Germinco Shisha-market,0,1,Am Rebstock 19 63073  Offenbach Germany,,+49 69 84843939,http://www.germinco.de,,,,,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-5:00 pm,Closed
default,Germany,,Frankfurt am Main,Aqustik,0.5,5,Frankfurter Str. 27 65795  Hattersheim am Main Germany,,+49 6190 9261474,,,,,,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-2:00 am,2:30 pm-2:00 am,4:00 pm-12:00 am
default,Germany,,Frankfurt am Main,Bananas Shisha & Cocktail Lounge,5,1,Am Stadtbrunnen 2 63128  Dietzenbach Germany,,+49 6074 8034095,,??,,,,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-3:00 am,2:00 pm-3:00 am,2:00 pm-12:00 am
default,Germany,,Frankfurt am Main,Sahara,-0.5,5,Lîwenstr. 29 63067  Offenbach Germany,,+49 1578 2398299,,,,,,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-2:00 am
default,Germany,,Frankfurt am Main,Sahara,0,5,Sprendlinger Landstr. 4 63069  Offenbach Germany,,+49 163 6177261,,,,,,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am
default,Germany,,Frankfurt am Main,Bakar-Shisha-Orientcafe,2,2,Biebererstr. 68 63065  Offenbach am Main Germany,,+49 69 798089739,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,Smokers Shisha Lounge,0.5,19,Holzwegpassage 3-9 61440  Oberursel (Taunus) Germany,,+49 6171 2062042,,,,,,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,5:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Villa Shisha Bar,-0.5,5,Kettelerstr. 35 63075  Offenbach Germany,,+49 178 2334868,,,,,,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,5:00 pm-4:00 am,11:00 am-4:00 am,6:00 pm-12:00 am
default,Germany,,Frankfurt am Main,Shisha Cocktailbar & Lounge Aviva,2.5,5,Maybachstr. 1 63303  Dreieich Germany,,+49 6103 4859966,,???,,,,,,,,,,
default,Germany,,Frankfurt am Main,Shisha Vu,-0.5,0,Bolongarostr.116 65933  Frankfurt Germany,Hîchst,+49 4969 38039830,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,Babylon Lounge,0.5,5,Carl Ulrich Str.11 63263  Neu-Isenburg Germany,,+49 6102 8167740,,???,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Chilai,0.5,6,Habsburger Allee 6a 60385  Frankfurt Germany,Nordend-Ost,,,???,,,,,,,,,,
default,Germany,,Frankfurt am Main,Esteam,0,5,Pfingstweidstr. 11 60316  Frankfurt Germany,Ostend,+49 69 43056723,http://www.esteam-bar.de,,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Aladdin Shisha Lounge,4,2,Lerchenstr.4 63150  Heusenstamm Germany,,+49 6104 9532595,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,La Classe Shisha Lounge,0,19,Langestr.55 60311  Frankfurt Germany,Innenstadt,+49 163 5103352,,??,,,,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-4:00 am,5:00 pm-12:00 am,5:00 pm-2:00 am
default,Germany,,Frankfurt am Main,Dream Shisha,5,1,Offenbacher Landstr. 314-316 60599  Frankfurt Germany,Oberrad,+49 176 61326693,,???,,,,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am
default,Germany,,Frankfurt am Main,Orient Palast,3,5,Frankensteiner Stra·e 1 60594  Frankfurt Germany,Sachsenhausen-Nord,,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,Cleo East Side,5,1,Schwanenstr. 2 60314  Frankfurt Germany,Ostend,+49 69 94599430,,???,,,,,,,,,,
default,Germany,,Frankfurt am Main,Saltana,4,7,Klappergasse 1 60594  Frankfurt Germany,Sachsenhausen-Nord,+49 69 17524902,http://www.saltanashishabar.de/index.html/,?????,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am
default,Germany,,Frankfurt am Main,Secret 34,3.5,6,Rothschildallee 32-34 60389  Frankfurt Germany,Nordend-Ost,+49 178 6925770,,?????,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Malibu shisha Bar,5.5,2,Hanauer Landstr.41 60314  Frankfurt Germany,Ostend,+49 174 3107777,,,,,,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-3:30 am,3:00 pm-3:30 am,4:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Cafe 76,3,12,Sandweg 59 60316  Frankfurt Germany,Nordend-Ost,+49 1577 1434955,http://www.cafe76.de/impressum.htm,????,,,,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,Closed
default,Germany,,Frankfurt am Main,Saphir Lounge,5.5,1,Leipziger Stra·e 36 60487  Frankfurt Germany,Bockenheim,+49 1577 4832031,http://www.saphirlounge.de,???,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Parkcafe Shisha Bar,5.5,1,Zeil 12 60313  Frankfurt Germany,Innenstadt,+49 172 5170540,,??,,,,,,,,,,
default,Germany,,Frankfurt am Main,Lugar,4,2,Rombergstr. 27 65931  Frankfurt Germany,Zeilsheim,+49 69 36404967,,,,,,Closed,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,Closed,3:00 pm-2:00 am,1:00 pm-2:00 am
default,Germany,,Frankfurt am Main,Global Shisha Lounge,2,3,Geleits Str. 45 63065  Offenbach am Main Germany,,+49 69 94948118,,??,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Kibar,4.5,2,Bahnhofstr. 14 63067  Offenbach am Main Germany,,+49 69 80108825,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,Kaminlounge Muamma,0.5,30,Pfingstweidstr. 11 60316  Frankfurt Germany,Ostend,+49 69 87206309,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,1001 Nacht Shishabar,-0.5,2,Gro·e Rittergasse  98 60594  Frankfurt Germany,Sachsenhausen-Nord,+49 69 961993420,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,Medusa,2.5,2,Bleichstr. 59 63065  Offenbach Germany,,+49 1577 7639223,,,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Pyramide,4.5,5,Rîdernstr. 36 63067  Offenbach am Main Germany,,+49 69 56995054,http://www.pyramide-offenbach.de,???,,,,,,,,,,
default,Germany,,Frankfurt am Main,Kayra Lounge,2.5,1,Zeil 112-113 60313  Frankfurt Germany,Innenstadt,+49 69 90029445,,???,,,,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-12:00 am
default,Germany,,Frankfurt am Main,Babylon Shisha Bar,0.5,5,Bolongarostr 104 65929  Frankfurt Germany,Hîchst,,,,,,,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am
default,Germany,,Frankfurt am Main,Moma Shisha Shop,5.5,1,Grempstr. 9 60487  Frankfurt Germany,Bockenheim,+49 69 27274466,http://www.moma-shishashop.de/,,,,,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,Closed
default,Germany,,Frankfurt am Main,Paradise Anno 1610,-0.5,0,Grosse Rittergasse 114 60594  Frankfurt Germany,Sachsenhausen-Nord,+49 170 8929902,,,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Germinco Orient,0.5,5,Pestalozzistr. 3 60385  Frankfurt Germany,Bornheim,+49 1522 7554646,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,Laden,0,5,FÑrberstr. 65 60594  Frankfurt Germany,Sachsenhausen-Nord,+49 69 66575757,,,,,,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-6:00 am,5:00 pm-6:00 am,5:00 pm-3:00 am
default,Germany,,Frankfurt am Main,1001 Nacht,2,6,Gro·e Rittergasse 100 60594  Frankfurt Germany,Sachsenhausen-Nord,+49 69 61993420,,,,,,,,,,,,
default,Germany,,Frankfurt am Main,ParkCafÇ,3,6,Zeil 12 60313  Frankfurt Germany,Innenstadt,+49 170 5599483,,????,,,,2:00 pm-12:00 am,2:00 pm-12:00 am,2:00 pm-12:00 am,2:00 pm-12:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-12:00 am
default,Germany,,Frankfurt am Main,Seven Days,3,2,Inheidener Str. 67 60385  Frankfurt Germany,Bornheim,+49 69 94548353,http://www.marmulak-lounge.de,,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-1:00 am
default,Germany,,Frankfurt am Main,Shisha Nr. 1,3.5,3,Grosse Rittergasse 114 60594  Frankfurt Germany,Sachsenhausen-Nord,,,,,,,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am
